track_name,artist_name,valence,energy
Temple Priest (feat. Paul Wall & Kota the Friend),MISSIO,0.723,0.806
An Ocean In Between The Waves,The War On Drugs,0.809,0.827
Kidnap Me,CRUISR,0.82,0.789
The Reeling,Passion Pit,0.776,0.777
On Top,The Killers,0.72,0.934
American Dream,Skizzy Mars,0.814,0.806
What It Do,E-Dubble,0.846,0.906
Semi-Charmed,Timeflies,0.737,0.705
Take My Love and Run,Bad Suns,0.81,0.881
Girls Like Me,Will Joseph Cook,0.96,0.72
Galaxy 우주를 줄게,Bolbbalgan4,0.707,0.815
Kaancepts 2,K.A.A.N.,0.772,0.89
Barely Legal,The Strokes,0.852,0.884
Woman,Karen O,0.788,0.889
Panic - 2011 Remaster,The Smiths,0.844,0.861
Dancing Shoes,Arctic Monkeys,0.852,0.889
Let Go,RAC,0.751,0.844
Wherever I Go,Dan Bremnes,0.796,0.756
Friends,Sure Sure,0.974,0.721
Miranda Beach,COIN,0.749,0.798
Getting Ready to Get Down,Josh Ritter,0.907,0.757
Put You On,Amber Mark,0.764,0.827
Ain't Ready,Hoodie Allen,0.823,0.714
Aquaman,WALK THE MOON,0.721,0.772
Act My Age,Hoodie Allen,0.798,0.888
Knock Me Off My Feet,SOAK,0.938,0.877
These Days,Quinn XCII,0.716,0.75
Song 2,Blur,0.855,0.709
Make Your Mind Up,Moon Taxi,0.757,0.839
Easy,Great Good Fine Ok,0.777,0.703
Safe,Bay Ledges,0.872,0.79
Vacation Town,The Front Bottoms,0.749,0.839
motherlove,Bea Miller,0.702,0.902
Baby's Wearing Blue Jeans,Mac DeMarco,0.79,0.894
"Vuela, Vuela (Voyage, Voyage)",Magneto,0.797,0.777
I Don't Wanna Be An Asshole Anymore,The Menzingers,0.847,0.811
Waves,Electric Guest,0.863,0.837
Dazed & Confused (feat. Rittz),Chris Webby,0.704,0.709
Twist Again (La La La),Chris Webby,0.751,0.812
The Dream's In The Ditch,Deer Tick,0.905,0.913
Kick Drum Heart,The Avett Brothers,0.807,0.927
MJ,"Now, Now",0.727,0.772
Always Where I Need To Be,The Kooks,0.882,0.961
Devotion,Airpark,0.742,0.713
Hate Yourself,TV Girl,0.886,0.891
Ooh La,The Kooks,0.786,0.873
Pantyhose,TV Girl,0.757,0.847
Savages,MARINA,0.731,0.76
No No No,Beirut,0.961,0.874
Hideaway,MAGIC GIANT,0.717,0.916
Algo,Omar Apollo,0.801,0.756
Bodysnatchers,Radiohead,0.727,0.977
The World Ender,Lord Huron,0.738,0.934
I Only Lie When I Love You,Royal Blood,0.88,0.886
Afterlife,Arcade Fire,0.743,0.874
Casanova,Allie X,0.744,0.839
She's Thunderstorms,Arctic Monkeys,0.731,0.898
Someday,The Growlers,0.748,0.772
All About It (feat. Ed Sheeran),Hoodie Allen,0.845,0.87
Fake Tales Of San Francisco,Arctic Monkeys,0.704,0.778
Used To You,Dagny,0.706,0.801
Are We Ready? (Wreck),Two Door Cinema Club,0.735,0.752
After the Disco,Broken Bells,0.966,0.74
"Heartbroken, in Disrepair",Dan Auerbach,0.918,0.9
Hotel Yorba,The White Stripes,0.764,0.791
Monotonia,The Growlers,0.756,0.802
Everyone Acts Crazy Nowadays,Unknown Mortal Orchestra,0.735,0.755
Looking Out for You,Joy Again,0.937,0.9
D Is For Dangerous,Arctic Monkeys,0.736,0.928
"The Ground Walks, with Time in a Box",Modest Mouse,0.877,0.957
Orgasm of Death,The Growlers,0.703,0.728
Blood Under My Belt,The Drums,0.79,0.894
Come,Jain,0.831,0.784
Chinese Fountain,The Growlers,0.851,0.804
The Daisy Chain,The Growlers,0.703,0.819
Instead of My Room,Charlie Burg,0.798,0.821
Comfort Eagle,Cake,0.899,0.782
Keep Coming Alive,Penguin Prison,0.779,0.796
I'm Writing a Novel,Father John Misty,0.853,0.886
You Can Have It All,Yo La Tengo,0.965,0.833
Who Needs You,The Orwells,0.818,0.913
i like the way,lovelytheband,0.806,0.718
Long Night (feat. Chance the Rapper),Hoodie Allen,0.828,0.813
No You Girls,Franz Ferdinand,0.899,0.909
Life on the Nickel,Foster The People,0.74,0.951
Lipstick,Ariel Pink,0.795,0.856
Fake Nice,The Aces,0.845,0.813
Taper Jean Girl,Kings of Leon,0.913,0.805
Secret of Life,Lord Huron,0.841,0.923
Girls and Boys,Blur,0.901,0.875
Do You,Spoon,0.948,0.936
Molly's Chambers,Kings of Leon,0.953,0.911
Heathers,Surf Curse,0.772,0.88
Gold Snafu,Sticky Fingers,0.836,0.849
H.L.I.T.L.,Sammie,0.723,0.725
Mean Ass Drunk,Watsky,0.705,0.789
Near/Far,Death Cab for Cutie,0.867,0.951
Do I Have to Talk You Into It,Spoon,0.931,0.9
Bryn,Vampire Weekend,0.833,0.747
Girls Go Wild,LP,0.795,0.868
James Brown,Cage The Elephant,0.735,0.966
Back In Your Head,Tegan and Sara,0.817,0.799
Easy Tiger,Portugal. The Man,0.806,0.887
Mistaken For Strangers,The National,0.747,0.925
Swim and Sleep (Like a Shark),Unknown Mortal Orchestra,0.76,0.806
Head On (Hold On To Your Heart),Man Man,0.745,0.775
Catastrophize,Noah Kahan,0.768,0.823
101,WALLA,0.833,0.827
Smithsonian,The Avett Brothers,0.785,0.829
Team,Bon Iver,0.851,0.768
You’ve Got a Woman,Whitney,0.763,0.83
Total Football,Parquet Courts,0.72,0.838
Laura,Hockey Dad,0.881,0.936
Family Curse,Beirut,0.925,0.767
Bad Love,The Aces,0.741,0.886
COCO BOTTLE,PENOMECO,0.858,0.714
Slow Love,TENDER,0.745,0.856
Break My Heart,Hey Violet,0.79,0.803
Warmth of the Sun,levitation room,0.751,0.737
Flipside,Ripe,0.722,0.732
Shiver Shiver,WALK THE MOON,0.854,0.721
Oasis,Crush,0.822,0.818
Hurricane (Johnnie's Theme),Lord Huron,0.75,0.806
Always Something,Cage The Elephant,0.917,0.947
1983,Neon Trees,0.731,0.978
Signs of Life,Arcade Fire,0.762,0.858
Good Help (Is So Hard To Find),Death Cab for Cutie,0.765,0.856
Gotta Get Away,The Black Keys,0.723,0.836
Strange Love,The Unlikely Candidates,0.831,0.913
New Fang,Them Crooked Vultures,0.741,0.962
White Jeans,SALES,0.92,0.75
Almost Had to Start a Fight/In and Out of Patience,Parquet Courts,0.821,0.938
Robson Girl,Mac DeMarco,0.769,0.878
All the Time,Kim Petras,0.758,0.778
Chagu's Sideturn,Peach Pit,0.777,0.721
Girl,Sobs,0.844,0.732
Moving On,Sarah and the Sundays,0.804,0.717
Lips Like Sugar,Echo & the Bunnymen,0.863,0.934
Freebird II,Parquet Courts,0.858,0.756
Sugaree,Phosphorescent,0.718,0.883
Kinda Bonkers,Animal Collective,0.723,0.732
It's All Been Done,Barenaked Ladies,0.746,0.919
One Way Trigger,The Strokes,0.964,0.942
Funny You Should Ask,The Front Bottoms,0.779,0.918
Down By The Water,The Decemberists,0.702,0.81
Boy Problems,Carly Rae Jepsen,0.829,0.91
Our Park By Night,Craft Spells,0.739,0.761
Mentiras,Los Amigos Invisibles,0.894,0.849
Caught Me Thinkin,Bahamas,0.897,0.718
Turn Into,Jay Som,0.896,0.817
Teen Age Riot (Album Version),Sonic Youth,0.746,0.907
Class Historian,BRONCHO,0.965,0.97
Infinitesimal,Mother Mother,0.956,0.712
Date Night,Father John Misty,0.909,0.782
Can’t You See,FIDLAR,0.912,0.884
Drones In The Valley,Cage The Elephant,0.85,0.887
Stand by My Girl,Dan Auerbach,0.96,0.845
Louisa,Lord Huron,0.721,0.802
Rock & Roll - 2015 Remastered Full Length Version,The Velvet Underground,0.742,0.735
Get Up,Mother Mother,0.755,0.846
I'd Rather Dance With You,Kings of Convenience,0.972,0.833
Good To Sea,Pinback,0.928,0.776
Prior Things,Hop Along,0.814,0.775
High Dive,Andrew McMahon in the Wilderness,0.793,0.799
get innocuous - electric lady sessions,LCD Soundsystem,0.928,0.91
One of Us,New Politics,0.857,0.908
Taken for a Fool,The Strokes,0.885,0.89
Can’t Keep Checking My Phone,Unknown Mortal Orchestra,0.88,0.958
Get in My Car,BRONCHO,0.821,0.832
Private School,Bryce Vine,0.912,0.766
"Who Are You, Really?",Mikky Ekko,0.725,0.726
Bad Girls 2.0,NoMBe,0.774,0.822
Proud,(Sandy) Alex G,0.797,0.733
Body Chemistry,The Drums,0.737,0.944
Dorothy,Her's,0.917,0.901
Fish On The Sand,Allah-Las,0.71,0.839
Comeback Kid (That's My Dog),Brett Dennen,0.884,0.822
Dead and Gone,The Black Keys,0.913,0.709
It May Get Bad When You're Lonely and Cold,Generationals,0.961,0.702
Moonbeam,Lord Huron,0.772,0.923
Home,LCD Soundsystem,0.78,0.844
My Mistakes Were Made For You,The Last Shadow Puppets,0.758,0.914
Change Your Mind,Miike Snow,0.831,0.706
Opening Up,CRUISR,0.925,0.897
Don't Turn The Lights On,Chromeo,0.745,0.843
It's Just Forever (feat. Alison Mosshart),Cage The Elephant,0.754,0.89
I'm Awesome,Spose,0.802,0.778
Are You Satisfied?,MARINA,0.843,0.712
Wasted,Peking Duk,0.751,0.76
Town Called Malice,The Jam,0.781,0.917
Brnt,Magic City Hippies,0.892,0.856
Partners in Motion,Wild Nothing,0.773,0.848
Tasmania,Pond,0.79,0.81
Old Love,Joe Hertler & The Rainbow Seekers,0.867,0.845
No Matter What You're Told,Broken Bells,0.934,0.797
I'm Not Gonna Teach Your Boyfriend How to Dance with You,Black Kids,0.775,0.927
Recipe,Wild Party,0.873,0.905
6am,Fitz and The Tantrums,0.709,0.876
Mr. November,The National,0.707,0.879
Neighbors,Lucius,0.855,0.795
Heaven in Hell,The Growlers,0.922,0.799
Devils Haircut,Beck,0.76,0.727
1 Thing,Amerie,0.891,0.946
Can't Help the Way I Feel,Lily & Madeleine,0.894,0.862
Language,Paperboy Fabe,0.77,0.721
Sunshine,Hoody,0.861,0.742
16 Years,The Griswolds,0.913,0.837
Mrs. Robinson - Remastered,The Lemonheads,0.837,0.936
Home Soon,DOPE LEMON,0.964,0.737
The One,Betty Who,0.88,0.789
Eighteen Cool,Hoodie Allen,0.836,0.883
Money Problems,Max Frost,0.85,0.787
Gotta Get Away,Vista Kicks,0.901,0.802
Strong As An Oak,Watsky,0.831,0.783
Coffee And TV,Blur,0.965,0.781
"Alone, Together",The Strokes,0.961,0.863
Don't You Know,Jaymes Young,0.758,0.704
Cannibal Queen,Miniature Tigers,0.782,0.729
no love lost,laye,0.818,0.738
Peter Pan,Arcade Fire,0.869,0.814
Happiest Man on Earth - Radio Edit,Broken Back,0.777,0.709
James,MGMT,0.778,0.898
Little Numbers,BOY,0.721,0.786
Ragoo,Kings of Leon,0.771,0.764
Mr. Telephone,The Mowgli's,0.757,0.885
This View,Surfaces,0.779,0.772
Hope the High Road,Jason Isbell and the 400 Unit,0.748,0.802
Shine on Me,Dan Auerbach,0.952,0.893
Two Tone Rebel,E-Dubble,0.766,0.97
Baby Doll,The Buttertones,0.731,0.862
Feel the Pain,Dinosaur Jr.,0.854,0.804
Don't Be so Shy - Filatov & Karas Remix,Imany,0.932,0.85
Yeah Bones,Kurt Vile,0.858,0.809
Loose Ends,Sticky Fingers,0.922,0.897
I Can Hold a Grudge Like Nobody's Business,Adam Jensen,0.706,0.702
Red Light Indicates Doors Are Secured,Arctic Monkeys,0.914,0.846
There Is a Light That Never Goes Out - 2017 Master,The Smiths,0.849,0.77
Lysergic Bliss,of Montreal,0.827,0.747
Gigantic,Pixies,0.774,0.707
Through Windows,Wild Nothing,0.931,0.777
Wave of Mutilation,Pixies,0.774,0.774
Alone Sometimes,The Mowgli's,0.748,0.895
Odds Are,Barenaked Ladies,0.963,0.855
Sushi,Hoodie Allen,0.766,0.754
Jealous (I Ain't With It),Chromeo,0.775,0.82
Local Long Distance Relationship (LA2NY),Saint Motel,0.798,0.808
The Con,Tegan and Sara,0.704,0.854
Awkward - EP Version,San Cisco,0.928,0.845
C’mere,Interpol,0.703,0.936
We Are the Tide,Blind Pilot,0.897,0.773
Good Ol' Fashion Nightmare,Matt and Kim,0.82,0.962
Empty Bones,The Growlers,0.851,0.788
Pet Shop Eyes,The Growlers,0.852,0.839
Crime,Real Estate,0.739,0.868
Ladada,Dr. Dog,0.85,0.734
Need to Know,Otis Junior,0.767,0.708
Ice Cream,The Wombats,0.858,0.806
Total Zombie,Day Wave,0.729,0.842
Fake It Til You Make It,DREAMERS,0.708,0.861
Bring on the Dancing Horses,Echo & the Bunnymen,0.752,0.925
Bra,Cymande,0.891,0.769
Dopamine,DIIV,0.728,0.969
Do It for Love,P-Holla,0.755,0.816
Perfect People,courtship.,0.937,0.961
Found What I've Been Looking For,Tom Grennan,0.779,0.829
Come Again,Kurt Vile,0.738,0.701
Dollar Bills,Syd,0.765,0.804
Waving My Dick in the Wind,Ween,0.948,0.97
Same Dark Places,JR JR,0.874,0.705
Alfie's Song (Not So Typical Love Song),Bleachers,0.966,0.877
Happy Dance,MercyMe,0.91,0.89
King of the Rodeo,Kings of Leon,0.737,0.914
Weekend,Smith Westerns,0.806,0.851
Red Wine,Grapetooth,0.881,0.811
Ritual Union,Little Dragon,0.796,0.738
Love It,Kes,0.705,0.857
Pumping Up Clouds,Urban Cone,0.842,0.79
Family Tree,Kings of Leon,0.79,0.762
Dirty Car,Studio Killers,0.795,0.964
California Here We Go,The Garden,0.791,0.871
Blue Vacation,Andrew McMahon in the Wilderness,0.82,0.831
Swing Tree,Discovery,0.843,0.77
Leave Before The Lights Come On,Arctic Monkeys,0.916,0.887
Rattlesnake,King Gizzard & The Lizard Wizard,0.814,0.962
Coney Island,Good Old War,0.923,0.741
Lucky Girl,Fazerdaze,0.703,0.884
Sea Legs,The Shins,0.848,0.787
Lost Coastlines,Okkervil River,0.702,0.783
Over And Over,Hot Chip,0.724,0.794
Shoegaze,Alabama Shakes,0.709,0.779
Henrietta,The Fratellis,0.872,0.951
Bar Breaker,Prof,0.831,0.806
You Probably Couldn't See For The Lights But You Were Staring Straight At Me,Arctic Monkeys,0.926,0.972
Origins,Tennis,0.951,0.825
Money,Poppy,0.847,0.776
She Said,HalfNoise,0.842,0.783
Perth,Beirut,0.815,0.73
Needle And A Knife,Tennis,0.955,0.906
Bambi,Tokyo Police Club,0.789,0.85
What Happens to People?,Deerhunter,0.721,0.737
Late Bloomers,The Growlers,0.806,0.703
Bury Me With It,Modest Mouse,0.816,0.931
Muted Beatings,"Albert Hammond, Jr.",0.788,0.877
Yours,"Now, Now",0.847,0.804
Plains,Deerhunter,0.81,0.836
Black Widow,Cage The Elephant,0.718,0.895
She's Lost Control - 2007 Remastered Version,Joy Division,0.743,0.846
Hollywood - Single Version,MARINA,0.737,0.817
Stay,The Aces,0.757,0.844
Hold It In,Jukebox The Ghost,0.893,0.749
Passionfruit - Recorded at Spotify Studios NYC,A R I Z O N A,0.779,0.874
Perfect World,Broken Bells,0.767,0.885
Annie,Neon Indian,0.872,0.849
Last Cabaret,The Growlers,0.85,0.728
Left Lane,Chris Webby,0.709,0.83
Roadrunner,The Modern Lovers,0.805,0.84
Brian Wilson,Barenaked Ladies,0.88,0.701
Spacin Out,The Mowgli's,0.795,0.814
Surfer Rosa,The Obsessives,0.856,0.797
Radar Detector,Darwin Deez,0.782,0.714
Range Life (Remastered),Pavement,0.705,0.802
Hurt Somebody (With Julia Michaels) [Alex Adair Remix] - Alex Adair Remix,Noah Kahan,0.805,0.868
Animal - Mark Ronson Remix,Miike Snow,0.941,0.788
You're Still a Mystery,Bleachers,0.792,0.85
Something Good,Lost Kings,0.707,0.81
You Fine,Saint Motel,0.715,0.824
Withdrawal,Max Frost,0.726,0.856
Can't Get Enough of Myself (feat. BC Unidos),Santigold,0.961,0.858
Days That Got Away,MGMT,0.886,0.782
Rich Girls,The Virgins,0.721,0.82
Every Day's the Weekend,Alex Lahey,0.86,0.939
Bad Kids,Black Lips,0.924,0.796
Neighborhood #2 (Laika),Arcade Fire,0.961,0.876
Red Morning Light,Kings of Leon,0.877,0.797
Grand Finale,The Front Bottoms,0.709,0.828
When The Tequila Runs Out,Dawes,0.863,0.759
Don't Sleep (feat. French Montana & Stefflon Don),Chromeo,0.878,0.726
Shine on Top,Surfaces,0.966,0.755
I Don't Like You,The Wrecks,0.83,0.745
Nighttiming,Coconut Records,0.897,0.907
Thank You,MKTO,0.8,0.943
Let The Record Play,Moon Taxi,0.779,0.855
Cut Your Bangs,Radiator Hospital,0.866,0.738
The Hellcat Spangled Shalalala,Arctic Monkeys,0.788,0.872
Come A Little Closer,Skizzy Mars,0.77,0.861
Waiting on a Song,Dan Auerbach,0.964,0.915
Tell Me All Your Secrets,MOD SUN,0.791,0.733
I Can't Stay,The Killers,0.714,0.812
Your Wild Years,The Menzingers,0.791,0.968
Lipstick Covered Magnet,The Front Bottoms,0.79,0.745
Break The Rules,Charli XCX,0.818,0.926
Pickle Rick,Ekoh,0.765,0.727
Once You Know,Good Morning,0.828,0.898
You're in Love with a Psycho,Kasabian,0.711,0.805
LAIDBACK,RAT BOY,0.815,0.97
Half Mast,Empire of the Sun,0.761,0.738
Check Baby,Kurt Vile,0.887,0.872
make believe,lovelytheband,0.724,0.828
A Week Ago,Wild Rivers,0.88,0.715
The Stand,Mother Mother,0.876,0.87
Boots,The Dead South,0.794,0.798
Friend of Nothing - Acoustic,together PANGEA,0.787,0.828
Silent Ocean,Generationals,0.71,0.734
I Can't Stand It,Blossoms,0.915,0.836
HELP,The Front Bottoms,0.748,0.858
King Charles,YUNGBLUD,0.906,0.902
Going to the Country,Caamp,0.705,0.704
Astral Plane,The Modern Lovers,0.848,0.834
Chevrolet Van,The Nude Party,0.76,0.81
Driving Me Crazy,Sammy Adams,0.849,0.718
Tazmanian Devil,Chris Webby,0.704,0.839
SWIZZMONTANA,Swizz Beatz,0.881,0.896
Symbols Of Joy & Eternity,Sundara Karma,0.811,0.961
Purgatory Drive,The Growlers,0.904,0.725
Run That Race,Dan Auerbach,0.816,0.956
Katchi (feat. Leon Bridges),Nick Waterhouse,0.965,0.721
Talk a Lot,SALES,0.729,0.751
Thirsty Man,Blitzen Trapper,0.951,0.843
Rocks,Primal Scream,0.96,0.754
Pieces of What,MGMT,0.727,0.756
Gratisfaction,The Strokes,0.709,0.788
Take That,CRUISR,0.831,0.894
Cocaine,Sleepwalkers,0.828,0.899
Move,MercyMe,0.759,0.864
Pony Up,Kings of Leon,0.735,0.879
Soft Shock,Yeah Yeah Yeahs,0.744,0.801
Charlemagne,Blossoms,0.769,0.932
Elevator Operator,Courtney Barnett,0.769,0.769
Girls,MARINA,0.945,0.873
Besos Al Aire,3BallMTY,0.779,0.908
Do You Want To,Franz Ferdinand,0.759,0.942
Bandages,Hot Hot Heat,0.858,0.946
Go for It,CRUISR,0.829,0.803
When I Dream,San Cisco,0.899,0.827
All I Want,Passion Pit,0.873,0.832
Turn It Around,The Head and the Heart,0.707,0.933
Nugget,Cake,0.849,0.715
flex (Prod. By GIRIBOY),Giriboy,0.948,0.786
Hollywood,Cherry Pools,0.733,0.967
Caaalifornia,French Horn Rebellion,0.943,0.815
Follow Through,Ripe,0.784,0.765
Leila - Poolside Remix,Miami Horror,0.825,0.768
I’ll Be Loving You,The King Khan & BBQ Show,0.706,0.876
K.a.a.n. the Conqueror,K.A.A.N.,0.71,0.932
Robot's Can't Drink,E-Dubble,0.712,0.89
Speed Racer,Her's,0.972,0.957
Never Ending Math Equation,Modest Mouse,0.896,0.712
Peace Blossom Boogy,Babe Rainbow,0.86,0.821
Should Have Known,XYLØ,0.816,0.782
Space For Us,Wingtip,0.74,0.752
She's Not Me,Jenny Lewis,0.794,0.771
Bigmouth Strikes Again - 2017 Master,The Smiths,0.879,0.904
Long Gone,The Dead South,0.814,0.707
House In The Trees,Andrew McMahon in the Wilderness,0.807,0.85
Favorite Song,Ben Rector,0.801,0.817
To Kingdom Come,Passion Pit,0.718,0.804
If I Could Change Your Mind,HAIM,0.736,0.85
Take a Ride,Futuristic,0.887,0.717
Sixteen Days,Pond,0.701,0.864
Shake,MercyMe,0.839,0.961
SAD (Clap Your Hands),Young Rising Sons,0.747,0.874
How Am I Not Myself,Bad Suns,0.766,0.902
Zones,Zak Downtown,0.804,0.846
The Denial Twist,The White Stripes,0.758,0.758
1+1=0 (Feat. DEAN),SURAN,0.713,0.722
Apartment Story,The National,0.787,0.836
Too Many Times,The Growlers,0.886,0.874
September,"Earth, Wind & Fire",0.98,0.809
Lone Digger,Caravan Palace,0.88,0.924
Lloraras,Oscar D'León,0.962,0.709
Runnin',The Pharcyde,0.821,0.785
Feather (feat. Cise Starr & Akin from CYNE),Nujabes,0.881,0.749
Tu Cariñito,Puerto Rican Power,0.916,0.873
La Vida Es Un Carnaval,Celia Cruz,0.869,0.703
Best of My Love,The Emotions,0.97,0.713
Love Me Like You Mean It,Kelsea Ballerini,0.805,0.84
Canned Heat,Jamiroquai,0.78,0.865
Pick Up The Pieces,Average White Band,0.889,0.853
Cissy Strut,The Meters,0.708,0.811
Breezin' - Remastered,George Benson,0.964,0.752
You Never Knew,Hieroglyphics,0.867,0.837
Talento De Televisión,Willie Colón,0.938,0.796
Can You Get To That,Funkadelic,0.815,0.83
The World Is Yours,Omaure,0.859,0.728
Dream Lover,Bobby Darin,0.715,0.774
Idilio,Willie Colón,0.904,0.715
La Murga,Héctor Lavoe,0.824,0.771
Black Betty,Caravan Palace,0.864,0.948
Fabricando Fantasías - Salsa Version,Tito Nieves,0.94,0.857
Lady Brown (feat. Cise Starr from CYNE),Nujabes,0.861,0.874
Little L,Jamiroquai,0.904,0.724
Bboy Blue,Pigeondust,0.876,0.897
Dazz - Single Version,Brick,0.839,0.778
Whatcha See Is Whatcha Get,The Dramatics,0.861,0.742
You Gotta Know It - 7inch Version,Mo' Horizons,0.8,0.747
Russian,Caravan Palace,0.784,0.859
Desnúdate Mujer,Frankie Ruiz,0.9,0.744
Bra,Cymande,0.891,0.769
C.A,Smokedbeat,0.837,0.715
Me Liberé,El Gran Combo De Puerto Rico,0.967,0.875
Theme From Shaft - Album - Remastered,Isaac Hayes,0.826,0.715
HelloHello,DJ Grumble,0.866,0.792
Cosmic Girl,Jamiroquai,0.925,0.921
Tu Con El,Frankie Ruiz,0.947,0.791
Bad Kids To The Back,Snarky Puppy,0.836,0.707
We The People....,A Tribe Called Quest,0.897,0.805
El Dia De Suerte,Héctor Lavoe,0.953,0.847
Ven devorame otra vez (Salsa),Lalo Rodriguez,0.967,0.744
Gringo,Parov Stelar,0.842,0.745
Dramophone,Caravan Palace,0.854,0.892
Together Again,Dave Koz,0.729,0.778
A Tune for Jack,Lemon Jelly,0.718,0.745
High at the Coktail,ØDYSSEE,0.769,0.722
Morning Dance,Spyro Gyra,0.805,0.746
Let's Face It I'm Cute,11 Acorn Lane,0.971,0.817
Oye Como Va,Tito Puente,0.963,0.728
Need to Know,Otis Junior,0.767,0.708
Looking Like This,Lyre Le Temps,0.829,0.762
Think Different (feat. Substantial),Nujabes,0.745,0.797
Soul Bossa Nova,Quincy Jones,0.821,0.722
Runnin' - Instrumental,The Pharcyde,0.832,0.764
Luchini AKA This Is It,Camp Lo,0.835,0.949
Oscar Wilde,The Cat Empire,0.869,0.765
Otha Fish,The Pharcyde,0.944,0.845
Together Again,Peter White,0.828,0.732
Istanbul (Not Constantinople),Bart & Baker,0.961,0.887
Give Me the Night - Edit,George Benson,0.814,0.79
Mighty (feat. JFTH),Caravan Palace,0.864,0.929
Clash,Caravan Palace,0.963,0.884
Could Heaven Ever Be Like This,Idris Muhammad,0.798,0.842
Cuando Te Miro,Tito Nieves,0.796,0.771
La Rueda,Frankie Ruiz,0.96,0.798
Fabricando Fantasías,Tito Nieves,0.943,0.752
Never let you go,Waldeck,0.935,0.762
Empires,The Electric Swing Circus,0.827,0.761
Peeping Tom - Original Mix,Jamie Berry,0.716,0.731
El Preso,Fruko Y Sus Tesos,0.818,0.78
Lost In The Rhythm - Original Mix,Jamie Berry,0.732,0.849
The Groove Line,Heatwave,0.729,0.757
Me vs. Me,Otis Junior,0.806,0.778
Till You Take My Love,Harvey Mason,0.76,0.848
Mace Windu Riddim,Ezra Collective,0.714,0.784
All That We Perceive,Thievery Corporation,0.951,0.832
Como Yo,Tito Nieves,0.828,0.901
It Don't Mean A Thing (If It Ain't Got That Swing),Tony Bennett,0.875,0.779
Horizon,Nujabes,0.747,0.91
Summer,Skinshape,0.846,0.72
Soul Dance,Norman Brown,0.792,0.734
Superstylin',Groove Armada,0.928,0.798
Locked,Four Tet,0.888,0.745
Can't Help Myself,The Sax Pack,0.763,0.746
De Mí Enamórate,Tito Nieves,0.752,0.865
Something About You,Brian Simpson,0.783,0.901
Hiding,Breakestra,0.867,0.857
Beatophone,Caravan Palace,0.967,0.905
Ché Ché Colé,Willie Colón,0.936,0.886
Mighty Mighty,"Earth, Wind & Fire",0.968,0.814
Mi Swing es Tropical,Nickodemus,0.968,0.894
Automaton,Jamiroquai,0.708,0.906
Suzy,Caravan Palace,0.793,0.969
Places And Spaces,Donald Byrd,0.907,0.705
Square Pegs,Kelsea Ballerini,0.87,0.83
Right Back Atcha,Pieces Of A Dream,0.841,0.776
Lifeline,Roy Ayers Ubiquity,0.825,0.747
Mambo Rap,Parov Stelar,0.924,0.837
L'enfant samba,Cortex,0.956,0.871
World's end Rhapsody,Nujabes,0.898,0.731
Get A Move On!,Mr. Scruff,0.818,0.768
Boys' Bop,Birocratic,0.77,0.849
T.S.O.P. (The Sound of Philadelphia),MFSB,0.96,0.854
The Invisible Girl,Parov Stelar Trio,0.814,0.704
Night Rider,Paul Taylor,0.797,0.707
Shaker Song,Spyro Gyra,0.819,0.891
Panic,Caravan Palace,0.913,0.823
Crazy in Love - Electro Swing Version,Swing Republic,0.893,0.719
Revolution (Pts. 1 and 2),Nina Simone,0.737,0.718
A Little Piano,DJ Mitsu The Beats,0.76,0.825
Pete’s Jazz,Pete Rock,0.898,0.715
Pata Pata,Miriam Makeba,0.969,0.882
Knew U,The Pharcyde,0.709,0.742
Anacaona,Cheo Feliciano,0.945,0.701
The Revolution Will Not Be Televised,Gil Scott-Heron,0.961,0.767
Breadcrumbs,Deca,0.847,0.747
I Left My Wallet in El Segundo,A Tribe Called Quest,0.881,0.825
Black Venom,The Budos Band,0.836,0.787
Slide,Slave,0.909,0.898
Come Meh Way,Sudan Archives,0.744,0.861
Aguanile,Héctor Lavoe,0.901,0.739
"Boogie Wonderland (with The Emotions) - 12"" Version","Earth, Wind & Fire",0.967,0.857
7-T's,Marcus Miller,0.927,0.755
Sands,goosetaf,0.723,0.843
Love and Death,Ebo Taylor,0.871,0.896
No Strings Attached,Swingrowers,0.935,0.74
To RBI,Damu The Fudgemunk,0.894,0.788
Nuttville,Buddy Rich,0.863,0.88
"Satoshi Nakamoto (feat. Adrian Lau, ProbCause)",Gramatik,0.755,0.906
Todo Tiene Su Final,Héctor Lavoe,0.924,0.734
After The Rain,Boney James,0.759,0.73
Throw It Back (feat. Taskrok),Proleter,0.93,0.79
Getaway,"Earth, Wind & Fire",0.826,0.879
I've got that tune,Chinese Man,0.81,0.785
Nicknackatory,Mr.B The Gentleman Rhymer,0.936,0.799
Cosmic Echoes,Lord Echo,0.741,0.718
Time for Tea (Melbourne Swing Mix),11 Acorn Lane,0.822,0.871
Je m'amuse,Caravan Palace,0.826,0.851
Juanito Alimana,Willie Colón,0.907,0.779
Little Walter Rides Again,Medeski Scofield Martin & Wood,0.952,0.729
Gonna Be - Ben Human Remix,Mo' Horizons,0.746,0.78
Bad Boy Good Man - Aerophon Mix,Tape Five,0.922,0.879
Sin Condición Alguna - En Vivo,El Gran Combo De Puerto Rico,0.845,0.759
Esos Ojitos Negros - En Vivo,El Gran Combo De Puerto Rico,0.953,0.704
Mothership Reconnection (feat.Parliament/Funkadelic) - (Daft Punk Remix),Scott Grooves,0.78,0.832
