track_name,artist_name,valence,energy
Burnin' It Down,Timeflies,0.331,0.802
The Heart Is a Muscle - Radio Edit,Gang of Youths,0.54,0.896
Catalina Fight Song,Joyce Manor,0.349,0.964
Call Me - Faysal Matin Remix,Cautious Clay,0.659,0.751
"Can’t Let Go, Juno",Kishi Bashi,0.472,0.822
Gimme Sympathy,Metric,0.119,0.886
Around U,MUNA,0.244,0.824
Mary,Kings of Leon,0.272,0.893
Sub,Good Morning,0.698,0.855
Your Bones,Of Monsters and Men,0.311,0.726
Pay the Man - Remix,Foster The People,0.488,0.823
Sweep Me Off My Feet,Pond,0.211,0.822
You Know It,Colony House,0.574,0.963
King of the World,First Aid Kit,0.523,0.753
PDA,Interpol,0.277,0.905
Oh Love,Prateek Kuhad,0.548,0.743
I Don't Know How To Love,The Drums,0.0669,0.89
Static Buzz,Snail Mail,0.425,0.728
Juicy Socks,Cherry Glazerr,0.566,0.749
Boys,Beach Bunny,0.484,0.834
Every 1's a Winner,Ty Segall,0.669,0.769
strangers,lovelytheband,0.614,0.802
Ghost - Lost Kings Remix,Halsey,0.499,0.849
Three Rings,Grizzly Bear,0.153,0.88
Still Take You Home,Arctic Monkeys,0.653,0.946
Vibes,Chase Atlantic,0.344,0.88
Holy Ghost,COIN,0.47,0.889
Running Up That Hill,Meg Myers,0.473,0.898
Vagabonds,Grizfolk,0.378,0.773
Workout,Kes,0.606,0.848
Line Of Fire,Junip,0.284,0.75
All Over Again,Elephante,0.652,0.787
Fallout,Catfish and the Bottlemen,0.347,0.85
Umbrella - The White Panda Remix,White Panda,0.208,0.751
I'm A Man,Mac DeMarco,0.376,0.887
Laurel Wreath,Bear's Den,0.358,0.755
Top Shelf (feat. Bipolar Sunshine),Whethan,0.307,0.836
Doubt,Joywave,0.383,0.93
2 + 2 = 5,Radiohead,0.386,0.717
How to Screw up Your Future and Disappoint Your Loved Ones,Settle Your Scores,0.61,0.879
Ralphie,Post Animal,0.378,0.823
Dreamer,LP,0.389,0.756
We Looked Like Giants,Death Cab for Cutie,0.346,0.799
Canyon,Joseph,0.533,0.783
Can't Be // How U Feel,Billy Lemos,0.524,0.821
Lost In The Wild,WALK THE MOON,0.386,0.77
Palace,Hayley Kiyoko,0.241,0.795
Doubts,PUP,0.252,0.953
Stay Gold,First Aid Kit,0.377,0.74
Wishing For Rain,j ember,0.682,0.942
Midnight Show,The Killers,0.315,0.954
Stay Happy,Broken Social Scene,0.275,0.716
Everything Will Be Alright,The Killers,0.212,0.762
Eyes To The Wind,The War On Drugs,0.404,0.765
Rodeo,Futurebirds,0.608,0.803
Ghostbusters,WALK THE MOON,0.656,0.887
OBSESSIVE,Chase Atlantic,0.497,0.926
Heart In a Cage,The Strokes,0.12,0.857
Juicebox,The Strokes,0.547,0.981
What You Were,The Drums,0.235,0.829
West Virginia,The Front Bottoms,0.315,0.888
Demons,The National,0.403,0.776
Here We Go,WILD,0.353,0.721
Everything Goes (Wow),Broods,0.213,0.829
Everywhere You Look (The Fuller House Theme),Carly Rae Jepsen,0.681,0.827
Cough It Out,The Front Bottoms,0.574,0.925
Nobody Knows (feat. Jackson Guthy),Jez Dior,0.36,0.781
Apollo,Last Dinosaurs,0.53,0.915
Misfits T-Shirt,DREAMERS,0.481,0.93
I Said Hi,Amy Shark,0.352,0.86
Falling,Surfaces,0.339,0.705
Matthew James,Bad Suns,0.553,0.9
The Struggle,Grizfolk,0.67,0.843
Ladders,Witt Lowry,0.449,0.885
DRUGS,DREAMERS,0.44,0.873
Stranger,Can't Swim,0.319,0.83
One in the Same,ayokay,0.308,0.751
Oceans,Coasts,0.495,0.875
Guilt Trip,PUP,0.484,0.934
Hole In Your Heart,Royal Blood,0.475,0.811
Sad Valentine,No Vacation,0.183,0.913
Keep It Up,Chase Atlantic,0.434,0.727
Better for Me (feat. Deion Reverie),Witt Lowry,0.396,0.774
I Wanna Be Your Dog,The Stooges,0.107,0.871
The Glow,Sylvan Esso,0.565,0.919
Sleep Paralysis,Bad Suns,0.643,0.924
PDA,Day Wave,0.633,0.819
Isabella of Castile,STRFKR,0.167,0.751
The Beers,The Front Bottoms,0.623,0.769
Operate - The Chainsmokers Remix,ASTR,0.326,0.927
restless soul,flor,0.582,0.849
Forever,HAIM,0.592,0.867
Ohhh Baby,Louis The Child,0.402,0.811
Surrender,Cash Cash,0.296,0.894
I Don't Care,Raheem DeVaughn,0.395,0.806
Tonight,Kings of Leon,0.397,0.703
This River Is Wild,The Killers,0.296,0.89
"To Be Young (Is to Be Sad, Is to Be High)",Ryan Adams,0.423,0.716
West Coast,FIDLAR,0.371,0.998
The Balancer's Eye,Lord Huron,0.347,0.869
I Can't Quit,The Vaccines,0.505,0.793
Way To Go,Empire of the Sun,0.617,0.867
Creature,Tijuana Panthers,0.697,0.947
California,Delta Spirit,0.646,0.798
Troublemaker Doppelgänger,Lucy Dacus,0.413,0.752
Your Body Is a Weapon,The Wombats,0.355,0.945
Your Type,Alvvays,0.292,0.922
"It's Not My Fault, I'm Happy",Passion Pit,0.282,0.857
You Don't Know,Loyle Carner,0.674,0.83
Only Us,Paperwhite,0.212,0.73
Shadowplay,The Killers,0.352,0.805
Skyline 2,Chris Webby,0.363,0.771
The Bad Thing,Arctic Monkeys,0.591,0.953
You Used To Say (Holy Fuck),The Front Bottoms,0.325,0.736
Eat Shit,Remo Drive,0.63,0.832
Razorblade,The Strokes,0.511,0.859
Oversentimental,THE WLDLFE,0.344,0.718
The Weekend,Modern Baseball,0.63,0.786
Take It Or Leave It,The Strokes,0.481,0.913
The '59 Sound,The Gaslight Anthem,0.429,0.943
Stuck (Album Version),The Aces,0.62,0.712
Rebel,G-Eazy,0.547,0.911
Get What You Give,Felix Cartal,0.261,0.762
Future Starts Slow,The Kills,0.469,0.743
Wishing Wells,The Colourist,0.413,0.922
State I'm In (Acoustic Live),NEEDTOBREATHE,0.275,0.926
Fever,Roosevelt,0.637,0.778
Underdog,Kasabian,0.653,0.894
Bonfire,The Hunna,0.386,0.84
Slop,Forth Wanderers,0.264,0.872
Kim,Joy Again,0.563,0.928
Terrible Love,The National,0.35,0.794
Piece of Mind 3,Witt Lowry,0.405,0.924
Hey Asshole,Watsky,0.586,0.716
Slow Hands,Interpol,0.68,0.969
Burn It Down,Fitz and The Tantrums,0.596,0.867
Goodbyes (feat. Method Man),The Knocks,0.308,0.766
Learn to Trust,Bad Suns,0.7,0.842
Tokyo Sunrise,LP,0.142,0.702
Blue Rose,Amen Dunes,0.344,0.732
Letting Go,Wild Nothing,0.546,0.812
Run Wild.,for KING & COUNTRY,0.356,0.837
The Rifle's Spiral,The Shins,0.422,0.775
The Way It Was,The Killers,0.51,0.8
Wait Up,Charlotte Lawrence,0.382,0.705
Hunny Bunnies,Beach Goons,0.467,0.897
Son Of Sam,Elliott Smith,0.309,0.775
Sherrill,Mac DeMarco,0.54,0.707
That Thing,Hazel English,0.28,0.702
In A Sweater Poorly Knit,mewithoutYou,0.297,0.79
Run Away,Chase Atlantic,0.0908,0.764
Heaven,The Walkmen,0.535,0.905
About Me,BAYNK,0.458,0.724
Paddling Out,Miike Snow,0.464,0.812
I Don't Want Her (feat. Problem),Eric Bellinger,0.616,0.712
She Says,Gurr,0.519,0.768
Ffunny Ffriends,Unknown Mortal Orchestra,0.641,0.893
1234,Colony House,0.671,0.904
Laugh Till I Cry,The Front Bottoms,0.533,0.891
Kids These Days,Shakey Graves,0.51,0.839
Codeine,Trampled by Turtles,0.656,0.796
Endtapes - Soundtrack Version,The Joy Formidable,0.219,0.746
Out Of My Head,The Griswolds,0.516,0.816
Name Brand,Remo Drive,0.419,0.807
Get Out,Circa Survive,0.206,0.908
MIA,Life of Dillon,0.494,0.719
Wish You Well (feat. Trove),Famba,0.584,0.778
Be Nice To Me,The Front Bottoms,0.696,0.818
Just to Put Me Down,Mac DeMarco,0.555,0.745
Loyal Like Sid & Nancy,Foster The People,0.241,0.718
Always,Panama,0.435,0.758
Get Off My Rock,FIDLAR,0.57,0.933
Goth Babe,Surf Curse,0.512,0.889
The Last Love Song,DREAMERS,0.363,0.824
Freakin' Out on the Interstate,Briston Maroney,0.386,0.764
Everything Is Embarrassing,Sky Ferreira,0.6,0.786
Ma Chérie (feat. Kellin Quinn),Palaye Royale,0.402,0.949
Luna,Bombay Bicycle Club,0.387,0.917
Your Soul,Coasts,0.634,0.881
Swimming Pool,The Front Bottoms,0.59,0.844
Our Swords,Band of Horses,0.353,0.821
City Blues,The Walters,0.362,0.722
Broken Finger Blues,Richard Swift,0.436,0.704
Run Right Back,The Black Keys,0.632,0.766
2024,Cage The Elephant,0.239,0.984
In A Drawer,Band of Horses,0.335,0.717
Wasted Love,City and Colour,0.573,0.813
My Heart's Always Yours,Arkells,0.385,0.752
Hypersonic Missiles,Sam Fender,0.432,0.818
Recycled Air - Remastered,The Postal Service,0.44,0.712
Greenland,Vundabar,0.547,0.722
Burning Pile,Mother Mother,0.165,0.755
Valentine,DIIV,0.672,0.842
Heavy,The Glorious Sons,0.698,0.858
Lookers,The Menzingers,0.328,0.886
Joyriding,Frank Iero And The Patience,0.421,0.837
Tricks,Stella Donnelly,0.467,0.805
Running Scared (Desert Song),The Strumbellas,0.622,0.922
Planet Telex,Radiohead,0.255,0.88
Sleepless In NYC,Autograf,0.612,0.718
Blackbeak,Youngblood Hawke,0.577,0.763
Sleep Deprived,LÉON,0.615,0.724
"Darling, I Need Time but Don't Really Know Why",The Buttertones,0.581,0.774
Carl Sagan,Night Moves,0.465,0.727
Zero,Yeah Yeah Yeahs,0.2,0.938
Call The Dogs Out,The Garden,0.621,0.962
Can You Tell,Ra Ra Riot,0.578,0.829
New Machines,Vinyl Theatre,0.455,0.757
11th Dimension,Julian Casablancas,0.369,0.925
Wishes,Beach House,0.19,0.77
No Money,Kings of Leon,0.267,0.933
Be Okay,Oh Honey,0.622,0.92
Colorful,Jukebox The Ghost,0.674,0.792
Double Down - 2019 Mix,Slothrust,0.664,0.748
Come Under the Covers,WALK THE MOON,0.21,0.807
Tap Out,The Strokes,0.629,0.745
I've Wasted So Much Time,Enjoy,0.365,0.887
Best I Can Do,MisterWives,0.524,0.839
Cold (feat. Lizzy Land),Mating Ritual,0.339,0.782
That Dress,The Pale White,0.505,0.81
Sleepyhead,Young & Sick,0.276,0.792
Blonde Blood,Boyscott,0.342,0.76
Lonesome Dreams,Lord Huron,0.489,0.786
2001 (feat. Anoyd),Chris Webby,0.43,0.807
Bad Habits,FIDLAR,0.117,0.958
Eighteen,Pale Waves,0.148,0.827
Runaway Kids,HARBOUR,0.338,0.847
Rebel Red,HUNNY,0.479,0.823
A Real Life,Greek Fire,0.382,0.948
Walking Backwards,Leagues,0.605,0.726
Life To Fix - Radio Edit,The Record Company,0.403,0.843
Homecoming Heroes,The Head and the Heart,0.465,0.717
Before the Water Gets Too High,Parquet Courts,0.573,0.786
Lisa Baby,WALK THE MOON,0.642,0.838
I Am,AWOLNATION,0.271,0.746
Canyon on Fire,Wild Nothing,0.512,0.869
Lorelai,Fleet Foxes,0.678,0.835
Bright Blue Day Haze,Mystic Braves,0.427,0.909
Stranger,VHS Collection,0.644,0.808
Chasing This,MisterWives,0.539,0.886
On Your Way Down,The Jungle Giants,0.62,0.782
Boyfriends,Broken Social Scene,0.536,0.773
Robot Stop,King Gizzard & The Lizard Wizard,0.315,0.988
Psyche's Dagger,Fly Golden Eagle,0.64,0.882
Knocked Down,Chris Webby,0.556,0.872
Top of the World,Greek Fire,0.278,0.89
High Dive,Dreamgirl,0.467,0.789
My Anxiety,Cal Scruby,0.409,0.725
Rock Holy,Hiss Golden Messenger,0.645,0.747
Sweet Ophelia,Zella Day,0.154,0.97
Back from the Edge,Lord Huron,0.545,0.776
Kamikazee,MISSIO,0.216,0.859
Palm Dreams,Hayley Kiyoko,0.452,0.772
Clouds & Cream,Sticky Fingers,0.612,0.89
Soft Stud,Black Belt Eagle Scout,0.335,0.728
Age of Consent (New Order),Cayetana,0.381,0.851
Backwater,Meat Puppets,0.541,0.821
Tar,Beach Goons,0.19,0.817
Shooting The Moon,OK Go,0.55,0.763
Danny Nedelko,IDLES,0.324,0.931
Bone Marrow,G-Eazy,0.691,0.713
Business,Catfish and the Bottlemen,0.368,0.851
After The Afterparty (feat. Lil Yachty),Charli XCX,0.645,0.794
Fucked Up,Young Rising Sons,0.569,0.925
Bring My Baby Back,Dr. Dog,0.421,0.8
There's A Reason Why (I Never Returned Your Calls),Blossoms,0.685,0.882
Alison,Swimming Tapes,0.657,0.792
Summer Days - Galantis Remix,A R I Z O N A,0.698,0.836
No Way,The Naked And Famous,0.0825,0.85
Paris (Aeroplane Remix),Friendly Fires,0.462,0.719
June,Tigers Jaw,0.407,0.849
Sugar,Peking Duk,0.467,0.722
Talk Love,K.Will,0.568,0.83
The Knock,Hop Along,0.598,0.758
Maybes - RAC Mix,Giraffage,0.298,0.791
Not Nineteen Forever,Courteeners,0.244,0.914
Songbird,Aer,0.622,0.731
I Just Wanna,Big Wild,0.64,0.852
Floating Vibes,Surfer Blood,0.509,0.735
Start A Riot - Thundatraxx Remix,BANNERS,0.658,0.767
Tyrants,Catfish and the Bottlemen,0.329,0.717
Tyson vs Douglas,The Killers,0.308,0.933
Over It - Live,The Frights,0.627,0.94
Choker,Beach Goons,0.255,0.935
Nothing's Over,Young the Giant,0.365,0.738
Bite,Plastic Picnic,0.35,0.73
Caress Your Soul,Sticky Fingers,0.601,0.872
Texas,Magic Man,0.448,0.923
War Paint (Young Bombs Remix),FLETCHER,0.392,0.882
Moving Out,Vacations,0.669,0.81
Complications,Interpol,0.664,0.928
Mess Her Up - Single Edit,Amy Shark,0.285,0.816
Color Green,New Politics,0.492,0.881
All Your Secrets,SAKIMA,0.387,0.781
If Not For You,Shakey Graves,0.39,0.717
Disco 2000,Pulp,0.578,0.894
Weakness,Dan Bremnes,0.444,0.728
Let’s Get Lost,Carly Rae Jepsen,0.676,0.75
Lollipop (Ode To Jim),Alvvays,0.472,0.93
Until We Get There,Lucius,0.142,0.74
The Woodpile,Frightened Rabbit,0.31,0.885
Letting a Flower Die,Valley Hush,0.524,0.704
Everyone But You,The Front Bottoms,0.635,0.809
Consoler Of The Lonely,The Raconteurs,0.61,0.821
Invincible,Big Wild,0.167,0.712
Who The Fuck Are Arctic Monkeys?,Arctic Monkeys,0.572,0.896
Tropics,Mantaraybryn,0.661,0.769
Flash Delirium,MGMT,0.399,0.804
Beast,Nico Vega,0.159,0.91
Shot Out Of A Cannon,Andrew McMahon in the Wilderness,0.687,0.909
Horns (StayLoose Remix),Bryce Fox,0.429,0.887
Stardust,New Politics,0.375,0.85
Six Weeks,Of Monsters and Men,0.43,0.897
Green Aisles,Real Estate,0.565,0.782
Haiti,Arcade Fire,0.458,0.809
Second Guessing Games,Colony House,0.345,0.752
Holiday,Ocean Alley,0.659,0.73
Vapour Trail,Ride,0.428,0.802
Not Your Fault,AWOLNATION,0.639,0.733
Worst Nites - Valleyz Remix,Foster The People,0.594,0.823
Humiliation,The National,0.433,0.702
Hibachi,Futuristic,0.697,0.853
Honey,Magic Man,0.454,0.754
Sleepy Tea,Chon,0.333,0.833
Feel I Bring,Aer,0.566,0.735
Badillac,together PANGEA,0.458,0.917
Hesitation,Hot Flash Heat Wave,0.59,0.942
You're Nobody Till Somebody Wants You Dead,Saint Motel,0.556,0.713
Party Like It's Your Birthday,Studio Killers,0.67,0.797
Dangerous,The xx,0.565,0.709
All of My Soul,Ryan Caraveo,0.458,0.726
This Is Love,Air Traffic Controller,0.636,0.727
Cool & Calm,Sticky Fingers,0.472,0.779
Gonna Hurry (As Slow as I Can),Whitney,0.533,0.827
One Of THOSE Nights,The Cab,0.603,0.932
Bros,Wolf Alice,0.222,0.921
I Need A Woman,Hockey Dad,0.296,0.935
Careful You,TV On The Radio,0.411,0.845
How to Love (feat. Sofia Reyes),Cash Cash,0.63,0.894
Why Can't I?,Liz Phair,0.227,0.759
Problems,Pinegrove,0.314,0.733
Ace In The Hole,Saint Motel,0.521,0.793
I Don't Even Smoke Weed,Empress Of,0.618,0.734
Slug,Snail Mail,0.518,0.73
Sail Into The Sun,Gentlemen Hall,0.69,0.844
Whatever,The Frights,0.632,0.814
Hey Good Lookin',Blonde Tongues,0.0984,0.771
Different,James TW,0.504,0.903
My Iron Lung,Radiohead,0.671,0.859
My Head Hurts,Wavves,0.387,0.93
Daisy,Pond,0.417,0.761
Beautiful Blue Sky,Ought,0.564,0.732
Standing In The Middle Of The Field,Cut Copy,0.691,0.848
Tiny Little Robots,Cage The Elephant,0.418,0.947
Good Advice,The Growlers,0.627,0.822
Wendy's Trash Can,Rozwell Kid,0.292,0.963
Polaroids,Jay Prince,0.532,0.822
Lemonworld,The National,0.588,0.745
Tin Pan Boy,YUNGBLUD,0.482,0.844
Counting Down,Cut Copy,0.689,0.856
Sun Medallion,King Tuff,0.516,0.756
The Kind of Woman,courtship.,0.644,0.852
Midnight Movies,Saint Motel,0.464,0.858
Sense,Last Dinosaurs,0.639,0.918
PTSD,Stalking Gia,0.612,0.853
The Other Side,Betty Who,0.54,0.751
Breathe,Astrid S,0.538,0.724
Flash,Lewis OfMan,0.518,0.739
Guardian,Tigers Jaw,0.694,0.968
Dark Saturday,Metric,0.243,0.917
Abilia,Bayonne,0.169,0.795
Called You Twice (feat. K.Flay),FIDLAR,0.293,0.875
Locomotive,Big Wreck,0.392,0.902
This Is Your Life,The Killers,0.502,0.899
Jungle Youth,Young the Giant,0.634,0.915
Zoom Zoom,Polo & Pan,0.49,0.851
Out Of My Mind,The Killers,0.153,0.859
All Of The Noise - Big Data Remix,Castlecomer,0.56,0.717
Teeth,Cage The Elephant,0.261,0.976
Hit the Ceiling,LION BABE,0.353,0.873
La La,The Cab,0.514,0.95
It's a Shame,First Aid Kit,0.173,0.785
Is This How You Feel?,The Preatures,0.6,0.793
You Haunt Me,Sir Sly,0.567,0.87
Out of Mind,Magic Man,0.69,0.944
Superman,Ryan Oakes,0.643,0.848
Disappointing Diamonds Are the Rarest of Them All,Father John Misty,0.637,0.84
Satin In A Coffin,Modest Mouse,0.417,0.836
Monkey Tree - UK Mix,Mother Mother,0.622,0.877
Sugarboy,St. Vincent,0.351,0.891
Doing Yoga,Kazy Lambist,0.318,0.76
Anxious,Holy Ghost!,0.125,0.876
Long Flight,Future Islands,0.202,0.77
Closer Everywhere,Beach Fossils,0.371,0.739
Falling Back,Roosevelt,0.625,0.93
All the Wine,The National,0.636,0.853
Gym,Mike Stud,0.436,0.705
Never Fight A Man With A Perm,IDLES,0.223,0.946
Right Before My Eyes,Cage The Elephant,0.305,0.903
I Dare You,Bea Miller,0.553,0.709
WE GOT THE BISCUITS,Smino,0.289,0.733
Everywhere I Go (Kings and Queens),New Politics,0.502,0.981
Way Too Much,Wavves,0.696,0.883
Frisbeee,Bilderbuch,0.58,0.716
love gang (feat. Charli XCX),Whethan,0.628,0.859
No Ordinary Life,Matt Corby,0.144,0.783
Stand Up,The Cab,0.561,0.702
Bling (Confession Of A King),The Killers,0.383,0.931
Shadow,Bleachers,0.546,0.83
Element,Deerhunter,0.617,0.879
Together,Whethan,0.472,0.776
Alex,Wild Child,0.624,0.718
Mother - 8 Mix,Smallpools,0.659,0.75
Sex on Drugs 2.0,NoMBe,0.443,0.764
Summer's Gone 2.0,NoMBe,0.412,0.826
Familiar Patterns,PUP,0.196,0.984
I Was a Teenage Anarchist,Against Me!,0.489,0.952
"There, There",The Wonder Years,0.355,0.737
Eyes On You,Kings of Leon,0.567,0.859
Fake Friends,Bazanji,0.0795,0.806
Back When We Had Nothing,BANNERS,0.123,0.793
While We Are Young,City of the Sun,0.249,0.74
Eyes Be Closed,Washed Out,0.138,0.878
Whirring,The Joy Formidable,0.372,0.968
Pulaski,Andrew Bird,0.393,0.717
Odessa,Caribou,0.607,0.915
My Body's Made of Crushed Little Stars,Mitski,0.316,0.744
Nobody (feat. Watsky),Spose,0.564,0.838
Just Kids,POWERS,0.338,0.788
Prisoner,Har Mar Superstar,0.587,0.874
Little Death,The Beths,0.116,0.832
Table for One (feat. Elohim),AWOLNATION,0.477,0.767
Painkiller,Beach Bunny,0.482,0.778
California Nights,Best Coast,0.143,0.773
Last You Heard Of Me,Joyce Manor,0.306,0.864
12 Steps,Japanese Breakfast,0.475,0.713
New Light,Wild Party,0.536,0.771
Warm Thoughts,Flume,0.612,0.883
"After The Afterparty (feat. RAYE, Stefflon Don and Rita Ora) - VIP Mix",Charli XCX,0.597,0.721
Mixed Signals,The Night Café,0.434,0.813
Teach Me To Fight,YONAKA,0.67,0.977
The Pit,Silversun Pickups,0.461,0.754
King of the Beach,Wavves,0.549,0.976
Mr Lonely (feat. Fat Lip),Portugal. The Man,0.566,0.743
Think I'm Still In Love With You,Joyce Manor,0.672,0.857
Emoticons,The Wombats,0.508,0.708
Love You Back,Metric,0.498,0.802
Losing Touch,The Killers,0.414,0.842
Do the Talking,Lucidious,0.192,0.713
Give Me a Sign,Fakear,0.358,0.78
Next In Line,WALK THE MOON,0.407,0.816
Nice House,Joywave,0.0475,0.754
Babies,Pulp,0.61,0.839
Pretty Visitors,Arctic Monkeys,0.142,0.896
Next Year,Two Door Cinema Club,0.476,0.809
A Shot In The Arm,Wilco,0.571,0.787
Deep Burn Blue,The Paper Kites,0.158,0.81
Mama Called,Justin Stone,0.556,0.797
"Turn Off The Light (feat. Elvira, Mistress of the Dark)",Kim Petras,0.614,0.75
Glamorous Indie Rock And Roll,The Killers,0.539,0.891
Mess Me Around,The Babies,0.583,0.886
Daisy Chains,Will Joseph Cook,0.435,0.716
Headphones,WALK THE MOON,0.529,0.877
With You - Bronze Whale Remix,Felix Cartal,0.45,0.709
Damelo,Ceaese,0.416,0.754
Goin' Against Your Mind,Built To Spill,0.339,0.937
I Predict A Riot,Kaiser Chiefs,0.397,0.982
No Destination,The Garden,0.696,0.828
The Truth About Heaven,Armor For Sleep,0.251,0.893
Devil,Jutes,0.688,0.728
Arrows,Trevor Hall,0.229,0.768
Heart It Races,Dr. Dog,0.476,0.744
Talking Shit About a Pretty Sunset,Modest Mouse,0.31,0.714
Hacienda Motel,Pickwick,0.698,0.754
Spend It,Kyle Dion,0.693,0.768
Glass Mansion,Elephante,0.322,0.778
Sound of Summer,Busby Marou,0.445,0.789
All the Same,Deerhunter,0.491,0.816
This Kiss,Carly Rae Jepsen,0.697,0.873
to the grave,Bea Miller,0.353,0.749
Get Out,Frightened Rabbit,0.569,0.859
This Party,Houndmouth,0.556,0.788
We Sink,Of Monsters and Men,0.352,0.77
Star Roving,Slowdive,0.397,0.932
Afternoon,Youth Lagoon,0.084,0.789
You Could Have Been The One,Coasts,0.493,0.879
Stompa,Serena Ryder,0.392,0.809
O Valencia!,The Decemberists,0.452,0.765
This Thing We Got,The Kite String Tangle,0.67,0.722
Sofia...,Leland Blue,0.445,0.747
Unholy,Hey Violet,0.524,0.798
Who's To Say?,Moon Taxi,0.597,0.854
I'll Be Alright,Passion Pit,0.52,0.873
Fingers,It Looks Sad.,0.365,0.847
Eros and Apollo,Studio Killers,0.659,0.927
The Boy,Shannon and The Clams,0.681,0.88
Mustang Kids,Zella Day,0.597,0.847
Love Stuck,Mother Mother,0.558,0.868
Crawling After You,Bass Drum of Death,0.334,0.892
Sirens,Elephante,0.203,0.783
What You Don't Do,Lianne La Havas,0.649,0.731
Chloroform,Phoenix,0.289,0.724
Re-Do,Modern Baseball,0.398,0.812
Meet Me On The Equinox,Death Cab for Cutie,0.496,0.892
Up In Hudson,Dirty Projectors,0.672,0.733
Darling (feat. Missio),Said the Sky,0.281,0.872
Virtue,Kllo,0.26,0.748
Tune Kaha,Prateek Kuhad,0.431,0.763
Quartz,TV On The Radio,0.116,0.75
Spread Your Love,Black Rebel Motorcycle Club,0.424,0.901
We Are the Kids,WALK THE MOON,0.572,0.761
Number One,Tove Styrke,0.337,0.887
Bow Down (feat. Just Juice),Bazanji,0.18,0.873
The Boys Are Killing Me,Pond,0.507,0.718
Marco Polo,Boyscott,0.584,0.738
No.5,PENOMECO,0.624,0.75
Swing Lynn,Harmless,0.471,0.945
Sky So Blue,Hot Flash Heat Wave,0.537,0.791
Oxygen,Catfish and the Bottlemen,0.284,0.841
Wallflowers,The Chain Gang Of 1974,0.283,0.831
Aftershock (feat. Jacquie),Cash Cash,0.188,0.811
Way Up,Ryan Oakes,0.234,0.701
Portal to an Empty Head,The Disco Biscuits,0.38,0.731
Retrospect,Vistas,0.498,0.896
Waves (One Bit Remix) - Edit,Jeremy Loops,0.398,0.723
Who Am I To You,Nightly,0.356,0.719
Untitled,Interpol,0.0919,0.79
Good Things,The Menzingers,0.487,0.93
No One's Sleeping,Deerhunter,0.546,0.761
Dream Of Mickey Mantle,Bleachers,0.0709,0.833
flood on the floor,Purity Ring,0.338,0.789
Intro to Anxiety,Hoodie Allen,0.665,0.904
"BIGBRIGHT (feat. Elkkle, E^ST & Duckwrth)",Golden Vessel,0.408,0.75
Got It All (This Can't Be Living Now),Portugal. The Man,0.385,0.919
North Star,Future Islands,0.392,0.759
Problems,Hala,0.599,0.714
Money Maker,The Black Keys,0.544,0.741
Juliet & Caesar,Cautious Clay,0.54,0.744
White Fences (Acoustic Live),NEEDTOBREATHE,0.578,0.773
Throw Me in the Water,WILD,0.383,0.727
Uptown Folks,DOPE LEMON,0.408,0.824
Girl of the Year,Allie X,0.419,0.934
Fool's Gold,Dagny,0.525,0.884
happyBB,MOD SUN,0.265,0.724
I Will Be Back One Day,Lord Huron,0.489,0.738
Strong Enough,The Aces,0.677,0.928
An Open Letter (feat. Shockwave) - Interlude,Watsky,0.591,0.875
I'm Amazed,My Morning Jacket,0.651,0.712
better like that,slenderbodies,0.603,0.718
Cigarettes & Saints,The Wonder Years,0.41,0.706
Aboard,Tom Grennan,0.605,0.79
Another Dimension,MishCatt,0.502,0.925
The Royal We,Silversun Pickups,0.345,0.864
Don’t Look Back Into The Sun,The Libertines,0.618,0.84
Chasing Waves,Vista Kicks,0.422,0.781
Christmas Card,Joyce Manor,0.528,0.814
Stupid Fish,Cherry Glazerr,0.509,0.721
Fences,Phoenix,0.51,0.734
The Runway,Bazanji,0.317,0.726
Antologi Rasa,Pijar,0.467,0.772
Wait,Sabrina Claudio,0.413,0.741
Gasoline,Prof,0.323,0.734
Wolfman,The Front Bottoms,0.584,0.942
Came Out Swinging,The Wonder Years,0.421,0.893
Bad Girl,The Buttertones,0.455,0.784
Gelatin Mode,Post Animal,0.494,0.719
"Sugar, You",Oh Honey,0.249,0.785
Great Expectations,The Gaslight Anthem,0.49,0.94
Jenny of the Roses,Hiss Golden Messenger,0.607,0.743
Up Against Me,LP,0.622,0.763
Here With Me,The Killers,0.113,0.731
Dark Center Of The Universe,Modest Mouse,0.24,0.826
Daydreamer,Young the Giant,0.352,0.943
Goodbyes,The Frights,0.461,0.71
Trainwreck,BANKS,0.543,0.828
Bass God,Last Dinosaurs,0.648,0.849
Colossus,IDLES,0.229,0.882
Magnificent Sadness,The Growlers,0.462,0.713
The Heart,NEEDTOBREATHE,0.613,0.86
As U Wave,HalfNoise,0.451,0.763
Need You,Flight Facilities,0.439,0.733
Raised By Wolves,Voxtrot,0.686,0.864
Taking What's Not Yours,TV Girl,0.697,0.914
The Woman That Loves You,Japanese Breakfast,0.33,0.772
Life To Come,The Killers,0.318,0.854
Stop Desire,Tegan and Sara,0.677,0.793
The Bends,Radiohead,0.311,0.757
7: 30 Am,Slothrust,0.148,0.862
Human,Of Monsters and Men,0.186,0.733
Lustration,Circa Survive,0.425,0.839
Cheap Beer,FIDLAR,0.198,0.961
Vengeance On My Mind,G-Eazy,0.155,0.786
Waterslide,Chon,0.57,0.86
It's Thunder and It's Lightning,We Were Promised Jetpacks,0.194,0.918
